timestamp,bp_bid,bp_ask,lt_bid,lt_ask,long_spread,short_spread
2025-12-04 14:29:34.385,93179.4,93179.5,93156.8,93156.9,-22.6,22.6
2025-12-04 14:29:34.838,93179.4,93179.5,93158.4,93159.4,-21.0,20.1
2025-12-04 14:29:35.344,93179.4,93179.5,93160.7,93160.8,-18.7,18.7
2025-12-04 14:29:35.831,93179.4,93179.5,93156.4,93160.8,-23.0,18.7
2025-12-04 14:29:36.302,93179.4,93179.5,93157.2,93159.4,-22.2,20.1
2025-12-04 14:29:36.789,93179.4,93179.5,93156.4,93157.4,-23.0,22.1
2025-12-04 14:29:37.246,93179.4,93179.5,93156.4,93157.4,-23.0,22.1
2025-12-04 14:29:37.738,93179.4,93179.5,93153.6,93155.6,-25.8,23.9
2025-12-04 14:29:38.187,93179.4,93179.5,93152.4,93154.5,-27.0,25.0
2025-12-04 14:29:38.693,93179.4,93179.5,93152.6,93153.9,-26.8,25.6
2025-12-04 14:29:39.156,93179.4,93179.5,93152.7,93153.9,-26.7,25.6
2025-12-04 14:29:39.629,93179.4,93179.5,93147.4,93149.5,-32.0,30.0
2025-12-04 14:29:40.111,93179.4,93179.5,93147.9,93149.7,-31.5,29.8
2025-12-04 14:29:40.574,93179.3,93179.4,93147.7,93149.7,-31.6,29.7
2025-12-04 14:29:41.055,93179.3,93179.4,93147.7,93149.7,-31.6,29.7
2025-12-04 14:29:41.539,93179.3,93179.4,93147.7,93150.8,-31.6,28.6
2025-12-04 14:29:42.009,93179.3,93179.4,93150.3,93152.4,-29.0,27.0
2025-12-04 14:29:42.479,93179.3,93179.4,93149.0,93150.4,-30.3,29.0
2025-12-04 14:29:42.946,93179.3,93179.4,93142.0,93142.1,-37.3,37.3
2025-12-04 14:29:43.436,93179.3,93179.4,93143.1,93146.0,-36.2,33.4
2025-12-04 14:29:43.885,93179.3,93179.4,93142.2,93145.7,-37.1,33.7
2025-12-04 14:29:44.390,93179.3,93179.4,93142.2,93145.3,-37.1,34.1
2025-12-04 14:29:44.864,93171.1,93171.2,93142.2,93145.3,-28.9,25.9
2025-12-04 14:29:45.320,93171.1,93171.2,93142.3,93145.3,-28.8,25.9
2025-12-04 14:29:45.796,93171.1,93171.2,93142.6,93145.3,-28.5,25.9
2025-12-04 14:29:46.247,93171.1,93171.2,93142.4,93145.3,-28.7,25.9
2025-12-04 14:29:46.723,93171.1,93171.2,93142.7,93145.6,-28.4,25.6
2025-12-04 14:29:47.193,93171.1,93171.2,93145.3,93145.6,-25.8,25.6
2025-12-04 14:29:47.682,93171.1,93171.2,93150.6,93152.9,-20.5,18.3
2025-12-04 14:29:48.157,93171.1,93171.2,93150.6,93150.7,-20.5,20.5
2025-12-04 14:29:48.632,93171.1,93171.2,93148.6,93150.7,-22.5,20.5
2025-12-04 14:29:49.088,93171.1,93171.2,93145.5,93146.6,-25.6,24.6
2025-12-04 14:29:49.566,93171.1,93171.2,93145.5,93146.5,-25.6,24.7
2025-12-04 14:29:50.058,93171.1,93171.2,93145.1,93146.5,-26.0,24.7
2025-12-04 14:29:50.789,93171.1,93171.2,93146.3,93146.4,-24.8,24.8
2025-12-04 14:29:51.260,93171.1,93171.2,93151.8,93153.3,-19.3,17.9
2025-12-04 14:29:51.714,93171.1,93171.2,93149.6,93152.4,-21.5,18.8
2025-12-04 14:29:52.170,93171.1,93171.2,93152.0,93152.1,-19.1,19.1
2025-12-04 14:29:52.644,93171.1,93171.2,93152.0,93152.4,-19.1,18.8
2025-12-04 14:29:53.115,93171.1,93171.2,93148.7,93152.8,-22.4,18.4
2025-12-04 14:29:53.578,93171.1,93171.2,93148.8,93152.9,-22.3,18.3
2025-12-04 14:29:54.090,93171.1,93171.2,93151.3,93154.0,-19.8,17.2
2025-12-04 14:29:54.577,93171.1,93171.2,93152.1,93154.0,-19.0,17.2
2025-12-04 14:29:55.040,93171.1,93171.2,93152.4,93154.1,-18.7,17.1
2025-12-04 14:29:55.497,93171.1,93171.2,93152.0,93153.0,-19.1,18.2
2025-12-04 14:29:56.029,93171.1,93171.2,93153.9,93154.1,-17.2,17.1
2025-12-04 14:29:56.491,93171.1,93171.2,93152.4,93154.0,-18.7,17.2
2025-12-04 14:29:56.944,93171.1,93171.2,93152.1,93154.9,-19.0,16.3
2025-12-04 14:29:57.439,93171.1,93171.2,93152.0,93154.1,-19.1,17.1
2025-12-04 14:29:59.192,93171.1,93171.2,93152.0,93153.0,-19.1,18.2
2025-12-04 14:29:59.671,93171.1,93171.2,93156.0,93156.1,-15.1,15.1
2025-12-04 14:30:00.167,93184.1,93185.6,93156.3,93157.4,-27.8,28.2
2025-12-04 14:30:00.692,93185.7,93185.8,93159.3,93159.4,-26.4,26.4
2025-12-04 14:30:01.180,93185.7,93185.8,93159.4,93159.5,-26.3,26.3
2025-12-04 14:30:01.641,93185.7,93185.8,93166.8,93168.0,-18.9,17.8
2025-12-04 14:30:02.133,93185.7,93185.8,93166.8,93168.0,-18.9,17.8
2025-12-04 14:30:02.603,93185.7,93185.8,93164.5,93168.0,-21.2,17.8
2025-12-04 14:30:03.138,93190.1,93190.2,93166.5,93169.4,-23.6,20.8
2025-12-04 14:30:03.601,93196.8,93196.9,93170.9,93175.7,-25.9,21.2
2025-12-04 14:30:04.062,93196.8,93196.9,93178.4,93181.4,-18.4,15.5
2025-12-04 14:30:04.598,93197.9,93198,93181.3,93181.4,-16.6,16.6
2025-12-04 14:30:05.050,93197.9,93198,93181.3,93181.4,-16.6,16.6
2025-12-04 14:30:05.525,93197.9,93198,93184.9,93185.0,-13.0,13.0
2025-12-04 14:30:05.991,93197.9,93198,93187.6,93187.7,-10.3,10.3
2025-12-04 14:30:06.454,93210,93210.1,93191.1,93191.2,-18.9,18.9
2025-12-04 14:30:06.941,93211.5,93211.6,93189.2,93194.3,-22.3,17.3
2025-12-04 14:30:07.412,93211.5,93211.6,93199.1,93199.2,-12.4,12.4
2025-12-04 14:30:07.882,93211.5,93211.6,93199.1,93199.2,-12.4,12.4
2025-12-04 14:30:08.334,93211.5,93211.6,93199.1,93199.2,-12.4,12.4
2025-12-04 14:30:08.804,93212.5,93212.6,93194.7,93196.4,-17.8,16.2
2025-12-04 14:30:09.527,93212.5,93212.6,93193.7,93196.0,-18.8,16.6
2025-12-04 14:30:09.995,93212.5,93212.6,93189.2,93193.0,-23.3,19.6
2025-12-04 14:30:10.481,93214.6,93214.7,93189.1,93192.7,-25.5,22.0
2025-12-04 14:30:10.966,93214.6,93214.7,93194.5,93199.3,-20.1,15.4
2025-12-04 14:30:11.467,93214.6,93214.7,93198.1,93199.2,-16.5,15.5
2025-12-04 14:30:11.927,93214.6,93214.7,93190.6,93190.7,-24.0,24.0
2025-12-04 14:30:12.383,93214.6,93214.7,93186.6,93186.7,-28.0,28.0
2025-12-04 14:30:12.872,93214.6,93214.7,93186.6,93186.7,-28.0,28.0
2025-12-04 14:30:13.346,93201,93201.1,93186.6,93186.8,-14.4,14.3
2025-12-04 14:30:13.819,93208.5,93208.6,93181.3,93181.4,-27.2,27.2
2025-12-04 14:30:14.284,93208.5,93208.6,93183.2,93183.9,-25.3,24.7
2025-12-04 14:30:14.755,93208.5,93208.6,93183.3,93183.7,-25.2,24.9
2025-12-04 14:30:15.213,93208.5,93208.6,93185.9,93186.0,-22.6,22.6
2025-12-04 14:30:15.693,93208.5,93208.6,93185.9,93186.0,-22.6,22.6
2025-12-04 14:30:16.221,93208.5,93208.6,93185.9,93186.0,-22.6,22.6
2025-12-04 14:30:16.674,93208.5,93208.6,93185.9,93186.0,-22.6,22.6
2025-12-04 14:30:17.156,93208.5,93208.6,93185.9,93187.0,-22.6,21.6
2025-12-04 14:30:17.631,93208.5,93208.6,93189.0,93189.1,-19.5,19.5
2025-12-04 14:30:18.117,93208.5,93208.6,93188.9,93190.4,-19.6,18.2
2025-12-04 14:30:18.581,93208.5,93208.6,93188.8,93189.0,-19.7,19.6
2025-12-04 14:30:19.070,93208.5,93208.6,93180.4,93181.4,-28.1,27.2
2025-12-04 14:30:19.548,93216.3,93216.4,93188.6,93188.7,-27.7,27.7
2025-12-04 14:30:20.016,93216.3,93216.4,93197.2,93198.4,-19.1,18.0
2025-12-04 14:30:20.525,93216.3,93216.4,93198.0,93198.4,-18.3,18.0
2025-12-04 14:30:20.990,93216.3,93216.4,93199.2,93199.3,-17.1,17.1
2025-12-04 14:30:21.465,93223.4,93223.5,93199.2,93199.3,-24.2,24.2
2025-12-04 14:30:21.932,93223.4,93223.5,93199.9,93200.0,-23.5,23.5
2025-12-04 14:30:22.483,93223.4,93223.5,93199.9,93200.0,-23.5,23.5
2025-12-04 14:30:22.972,93223.4,93223.5,93200.3,93204.4,-23.1,19.1
2025-12-04 14:30:23.449,93223.3,93223.4,93201.0,93203.8,-22.3,19.6
2025-12-04 14:30:23.916,93223.3,93223.4,93199.6,93203.4,-23.7,20.0
2025-12-04 14:30:24.381,93223.3,93223.4,93202.4,93203.6,-20.9,19.8
2025-12-04 14:30:24.902,93223.3,93223.4,93201.6,93203.6,-21.7,19.8
2025-12-04 14:30:25.354,93223.3,93223.4,93203.3,93203.4,-20.0,20.0
2025-12-04 14:30:25.828,93223.3,93223.4,93206.4,93208.2,-16.9,15.2
2025-12-04 14:30:26.308,93223.3,93223.4,93208.1,93208.2,-15.2,15.2
2025-12-04 14:30:26.781,93223.3,93223.4,93206.4,93208.3,-16.9,15.1
2025-12-04 14:30:27.239,93223.3,93223.4,93206.4,93208.1,-16.9,15.3
2025-12-04 14:30:27.711,93223.3,93223.4,93201.6,93205.1,-21.7,18.3
2025-12-04 14:30:28.184,93223.3,93223.4,93199.3,93199.4,-24.0,24.0
2025-12-04 14:30:28.651,93223.3,93223.4,93199.1,93199.2,-24.2,24.2
2025-12-04 14:30:29.167,93223.3,93223.4,93198.0,93198.1,-25.3,25.3
2025-12-04 14:30:29.635,93223.3,93223.4,93196.5,93197.9,-26.8,25.5
2025-12-04 14:30:30.244,93223.3,93223.4,93196.7,93198.1,-26.6,25.3
2025-12-04 14:30:30.693,93223.3,93223.4,93198.8,93198.9,-24.5,24.5
2025-12-04 14:30:31.152,93223.3,93223.4,93206.3,93206.4,-17.0,17.0
2025-12-04 14:30:31.629,93223.3,93223.4,93199.6,93201.9,-23.7,21.5
2025-12-04 14:30:32.095,93223.3,93223.4,93200.0,93201.9,-23.3,21.5
2025-12-04 14:30:32.571,93223.3,93223.4,93197.8,93198.3,-25.5,25.1
2025-12-04 14:30:33.036,93223.3,93223.4,93194.0,93197.4,-29.3,26.0
2025-12-04 14:30:33.517,93223.3,93223.4,93194.0,93197.4,-29.3,26.0
2025-12-04 14:30:33.994,93223.3,93223.4,93194.0,93197.4,-29.3,26.0
2025-12-04 14:30:34.479,93233.6,93233.7,93194.0,93195.7,-39.6,38.0
2025-12-04 14:30:34.950,93233.6,93233.7,93209.8,93212.5,-23.8,21.2
2025-12-04 14:30:35.415,93233.6,93233.7,93208.3,93211.5,-25.3,22.2
2025-12-04 14:30:35.896,93233.6,93233.7,93207.8,93208.4,-25.8,25.3
2025-12-04 14:30:36.381,93233.6,93233.7,93207.7,93208.1,-25.9,25.6
2025-12-04 14:30:36.870,93233.6,93233.7,93207.8,93211.0,-25.8,22.7
2025-12-04 14:30:37.358,93233.6,93233.7,93208.2,93212.3,-25.4,21.4
2025-12-04 14:30:37.886,93233.6,93233.7,93207.8,93210.0,-25.8,23.7
2025-12-04 14:30:38.355,93233.6,93233.7,93200.7,93204.1,-32.9,29.6
2025-12-04 14:30:38.846,93233.6,93233.7,93204.7,93206.4,-28.9,27.3
2025-12-04 14:30:39.310,93233.6,93233.7,93196.8,93196.9,-36.8,36.8
2025-12-04 14:30:39.789,93233.6,93233.7,93202.3,93202.4,-31.3,31.3
2025-12-04 14:30:40.284,93233.6,93233.7,93205.7,93210.0,-27.9,23.7
2025-12-04 14:30:40.761,93233.6,93233.7,93205.9,93206.0,-27.7,27.7
2025-12-04 14:30:41.260,93233.6,93233.7,93205.9,93206.0,-27.7,27.7
2025-12-04 14:30:41.712,93233.6,93233.7,93205.9,93206.0,-27.7,27.7
2025-12-04 14:30:42.175,93233.6,93233.7,93205.9,93206.0,-27.7,27.7
2025-12-04 14:30:42.644,93233.6,93233.7,93203.6,93205.2,-30.0,28.5
2025-12-04 14:30:43.133,93233.6,93233.7,93205.8,93205.9,-27.8,27.8
2025-12-04 14:30:43.641,93233.6,93233.7,93205.9,93208.6,-27.7,25.1
2025-12-04 14:30:44.107,93233.6,93233.7,93204.8,93204.9,-28.8,28.8
2025-12-04 14:30:44.580,93233.6,93233.7,93203.3,93204.3,-30.3,29.4
2025-12-04 14:30:45.055,93237,93237.1,93211.0,93211.1,-26.0,26.0
2025-12-04 14:30:45.516,93237,93237.1,93217.9,93218.8,-19.1,18.3
2025-12-04 14:30:45.979,93237,93237.1,93218.2,93220.1,-18.8,17.0
2025-12-04 14:30:46.428,93237,93237.1,93223.1,93224.5,-13.9,12.6
2025-12-04 14:30:46.903,93237.9,93238,93223.1,93224.4,-14.8,13.6
2025-12-04 14:30:47.355,93239.9,93240,93224.0,93224.1,-15.9,15.9
2025-12-04 14:30:47.840,93239.9,93240,93223.2,93224.5,-16.7,15.5
2025-12-04 14:30:48.342,93239.9,93240,93223.3,93224.5,-16.6,15.5
2025-12-04 14:30:48.805,93239.9,93240,93223.3,93223.4,-16.6,16.6
2025-12-04 14:30:49.318,93239.9,93240,93223.3,93223.4,-16.6,16.6
2025-12-04 14:30:49.785,93239.9,93240,93223.3,93223.4,-16.6,16.6
2025-12-04 14:30:50.238,93239.9,93240,93223.2,93223.3,-16.7,16.7
2025-12-04 14:30:50.743,93239.9,93240,93223.2,93223.3,-16.7,16.7
2025-12-04 14:30:51.187,93239.9,93240,93223.2,93224.9,-16.7,15.1
2025-12-04 14:30:51.657,93239.9,93240,93223.2,93224.9,-16.7,15.1
2025-12-04 14:30:52.162,93240.2,93240.3,93229.6,93229.7,-10.6,10.6
2025-12-04 14:30:52.670,93240.2,93240.3,93225.5,93225.6,-14.7,14.7
2025-12-04 14:30:53.153,93240.2,93240.3,93224.0,93225.6,-16.2,14.7
2025-12-04 14:30:53.660,93240.2,93240.3,93224.2,93225.6,-16.0,14.7
2025-12-04 14:30:54.120,93240.2,93240.3,93223.2,93224.4,-17.0,15.9
2025-12-04 14:30:54.604,93240.2,93240.3,93217.5,93219.5,-22.7,20.8
2025-12-04 14:30:55.075,93240.2,93240.3,93214.8,93216.9,-25.4,23.4
2025-12-04 14:30:55.530,93240.2,93240.3,93215.3,93216.0,-24.9,24.3
2025-12-04 14:30:56.002,93240.2,93240.3,93215.3,93215.5,-24.9,24.8
2025-12-04 14:30:56.483,93240.2,93240.3,93215.3,93215.5,-24.9,24.8
2025-12-04 14:30:56.961,93240.2,93240.3,93215.4,93215.5,-24.8,24.8
2025-12-04 14:30:57.465,93240.2,93240.3,93222.0,93225.2,-18.2,15.1
2025-12-04 14:30:57.914,93240.2,93240.3,93231.2,93231.3,-9.0,9.0
2025-12-04 14:30:58.368,93240.2,93240.3,93232.3,93232.4,-7.9,7.9
2025-12-04 14:30:58.844,93244.4,93244.5,93232.1,93232.4,-12.3,12.1
2025-12-04 14:30:59.321,93244.4,93244.5,93227.5,93229.0,-16.9,15.5
2025-12-04 14:30:59.804,93244.4,93244.5,93227.5,93229.2,-16.9,15.3
2025-12-04 14:31:00.281,93244.4,93244.5,93227.5,93229.2,-16.9,15.3
2025-12-04 14:31:00.754,93244.4,93244.5,93223.4,93225.2,-21.0,19.3
2025-12-04 14:31:01.246,93244.4,93244.5,93226.3,93228.2,-18.1,16.3
2025-12-04 14:31:01.733,93244.4,93244.5,93228.4,93228.6,-16.0,15.9
2025-12-04 14:31:02.219,93244.4,93244.5,93228.4,93228.5,-16.0,16.0
2025-12-04 14:31:02.698,93244.4,93244.5,93228.4,93228.5,-16.0,16.0
2025-12-04 14:31:03.166,93244.4,93244.5,93228.4,93228.5,-16.0,16.0
2025-12-04 14:31:03.631,93256.1,93256.2,93228.4,93228.5,-27.7,27.7
2025-12-04 14:31:04.113,93256.2,93256.3,93246.1,93250.4,-10.1,5.9
2025-12-04 14:31:04.583,93261.8,93261.9,93245.7,93249.8,-16.1,12.1
2025-12-04 14:31:05.079,93261.8,93261.9,93240.1,93246.9,-21.7,15.0
2025-12-04 14:31:05.537,93272.3,93272.4,93240.1,93240.6,-32.2,31.8
2025-12-04 14:31:05.997,93280.4,93280.5,93251.4,93251.5,-29.0,29.0
2025-12-04 14:31:06.511,93280.4,93280.5,93257.1,93258.2,-23.3,22.3
2025-12-04 14:31:06.989,93280.4,93280.5,93258.3,93261.5,-22.1,19.0
2025-12-04 14:31:07.454,93280.4,93280.5,93258.3,93260.8,-22.1,19.7
2025-12-04 14:31:07.935,93280.4,93280.5,93257.9,93261.4,-22.5,19.1
2025-12-04 14:31:08.414,93280.4,93280.5,93258.9,93261.6,-21.5,18.9
2025-12-04 14:31:08.934,93280.4,93280.5,93261.4,93263.4,-19.0,17.1
2025-12-04 14:31:09.413,93280.4,93280.5,93261.4,93263.9,-19.0,16.6
2025-12-04 14:31:09.899,93280.4,93280.5,93257.3,93260.4,-23.1,20.1
2025-12-04 14:31:10.375,93280.4,93280.5,93257.6,93259.9,-22.8,20.6
2025-12-04 14:31:10.844,93280.4,93280.5,93257.6,93257.7,-22.8,22.8
2025-12-04 14:31:11.320,93280.4,93280.5,93261.4,93262.2,-19.0,18.3
2025-12-04 14:31:11.786,93272.5,93272.6,93248.9,93254.3,-23.6,18.3
2025-12-04 14:31:12.256,93260.3,93260.5,93249.3,93252.6,-11.0,7.9
2025-12-04 14:31:12.735,93255.3,93255.4,93242.8,93242.9,-12.5,12.5
2025-12-04 14:31:13.206,93243.9,93244,93229.2,93229.3,-14.7,14.7
2025-12-04 14:31:13.701,93243.9,93244,93218.8,93220.6,-25.1,23.4
2025-12-04 14:31:14.237,93243.9,93244,93218.8,93220.5,-25.1,23.5
2025-12-04 14:31:14.713,93243.9,93244,93217.8,93217.9,-26.1,26.1
2025-12-04 14:31:15.195,93243.9,93244,93220.1,93220.2,-23.8,23.8
2025-12-04 14:31:15.670,93243.9,93244,93220.1,93225.3,-23.8,18.7
2025-12-04 14:31:16.149,93243.9,93244,93220.1,93221.6,-23.8,22.4
2025-12-04 14:31:16.629,93243.9,93244,93219.6,93220.2,-24.3,23.8
2025-12-04 14:31:17.096,93243.9,93244,93217.0,93220.1,-26.9,23.9
2025-12-04 14:31:17.581,93230.9,93231,93219.6,93220.1,-11.3,10.9
2025-12-04 14:31:18.067,93223.3,93223.4,93203.2,93213.0,-20.1,10.4
2025-12-04 14:31:18.530,93220,93220.1,93189.7,93191.1,-30.3,29.0
2025-12-04 14:31:18.957,93216.2,93216.3,93190.8,93190.9,-25.4,25.4
2025-12-04 14:31:19.425,93216.2,93216.3,93190.9,93191.0,-25.3,25.3
2025-12-04 14:31:19.887,93216.2,93216.3,93191.1,93191.2,-25.1,25.1
2025-12-04 14:31:20.371,93216.2,93216.3,93193.0,93193.4,-23.2,22.9
2025-12-04 14:31:20.879,93219.9,93220,93193.7,93193.8,-26.2,26.2
2025-12-04 14:31:21.326,93222.4,93222.5,93207.3,93208.2,-15.1,14.3
2025-12-04 14:31:21.824,93222.4,93222.5,93214.8,93215.1,-7.6,7.4
2025-12-04 14:31:22.272,93231.6,93231.7,93216.3,93217.0,-15.3,14.7
2025-12-04 14:31:22.755,93232.2,93232.3,93219.4,93219.6,-12.8,12.7
2025-12-04 14:31:23.214,93234.8,93234.9,93219.6,93220.0,-15.2,14.9
2025-12-04 14:31:23.676,93234.8,93234.9,93219.8,93219.9,-15.0,15.0
2025-12-04 14:31:24.146,93234.8,93234.9,93217.2,93219.8,-17.6,15.1
2025-12-04 14:31:24.624,93234.8,93234.9,93217.6,93219.9,-17.2,15.0
2025-12-04 14:31:25.106,93234.8,93234.9,93222.6,93223.8,-12.2,11.1
2025-12-04 14:31:25.570,93234.8,93234.9,93223.6,93223.7,-11.2,11.2
2025-12-04 14:31:26.045,93237.9,93238,93223.6,93223.8,-14.3,14.2
2025-12-04 14:31:26.521,93237.9,93238,93221.9,93223.8,-16.0,14.2
2025-12-04 14:31:27.025,93237.9,93238,93219.3,93221.1,-18.6,16.9
2025-12-04 14:31:27.485,93237.9,93238,93224.2,93224.3,-13.7,13.7
2025-12-04 14:31:27.946,93237.9,93238,93221.1,93224.2,-16.8,13.8
2025-12-04 14:31:28.421,93237.9,93238,93221.1,93224.2,-16.8,13.8
2025-12-04 14:31:28.907,93237.9,93238,93219.6,93223.5,-18.3,14.5
2025-12-04 14:31:29.400,93237.9,93238,93219.6,93223.0,-18.3,15.0
2025-12-04 14:31:29.883,93237.9,93238,93220.0,93223.6,-17.9,14.4
2025-12-04 14:31:30.350,93237.9,93238,93219.9,93223.1,-18.0,14.9
2025-12-04 14:31:30.804,93237.9,93238,93213.0,93216.1,-24.9,21.9
2025-12-04 14:31:31.275,93222.8,93222.9,93201.3,93201.4,-21.5,21.5
2025-12-04 14:31:31.747,93222.8,93222.9,93196.5,93198.8,-26.3,24.1
2025-12-04 14:31:32.209,93222.8,93222.9,93198.4,93198.7,-24.4,24.2
2025-12-04 14:31:32.725,93222.8,93222.9,93199.8,93200.8,-23.0,22.1
2025-12-04 14:31:33.194,93222.8,93222.9,93198.3,93199.5,-24.5,23.4
2025-12-04 14:31:33.730,93222.8,93222.9,93197.7,93198.0,-25.1,24.9
2025-12-04 14:31:34.194,93222.8,93222.9,93198.3,93200.1,-24.5,22.8
2025-12-04 14:31:34.643,93222.8,93222.9,93200.8,93201.4,-22.0,21.5
2025-12-04 14:31:35.076,93222.8,93222.9,93200.6,93201.4,-22.2,21.5
2025-12-04 14:31:35.585,93222.8,93222.9,93200.5,93201.4,-22.3,21.5
2025-12-04 14:31:36.072,93222.8,93222.9,93200.5,93201.4,-22.3,21.5
2025-12-04 14:31:36.550,93222.8,93222.9,93199.4,93201.3,-23.4,21.6
2025-12-04 14:31:37.066,93222.8,93222.9,93198.8,93201.3,-24.0,21.6
2025-12-04 14:31:37.521,93222.8,93222.9,93200.5,93204.3,-22.3,18.6
2025-12-04 14:31:37.982,93222.8,93222.9,93200.5,93203.8,-22.3,19.1
2025-12-04 14:31:38.603,93222.8,93222.9,93200.5,93203.5,-22.3,19.4
2025-12-04 14:31:39.071,93206.4,93206.5,93187.3,93190.7,-19.1,15.8
2025-12-04 14:31:39.520,93206.4,93206.5,93181.5,93183.8,-24.9,22.7
2025-12-04 14:31:39.977,93206.4,93206.5,93182.2,93182.3,-24.2,24.2
2025-12-04 14:31:40.444,93206.4,93206.5,93181.3,93186.3,-25.1,20.2
2025-12-04 14:31:40.906,93206.4,93206.5,93181.0,93181.1,-25.4,25.4
2025-12-04 14:31:41.382,93206.4,93206.5,93183.6,93183.7,-22.8,22.8
2025-12-04 14:31:41.867,93206.4,93206.5,93175.8,93175.9,-30.6,30.6
2025-12-04 14:31:42.351,93206.4,93206.5,93175.8,93175.9,-30.6,30.6
2025-12-04 14:31:42.872,93206.4,93206.5,93179.8,93179.9,-26.6,26.6
2025-12-04 14:31:43.346,93206.4,93206.5,93178.8,93178.9,-27.6,27.6
2025-12-04 14:31:43.803,93206.4,93206.5,93178.6,93181.7,-27.8,24.8
2025-12-04 14:31:44.553,93206.4,93206.5,93178.6,93181.8,-27.8,24.7
2025-12-04 14:31:45.050,93206.4,93206.5,93182.4,93182.5,-24.0,24.0
2025-12-04 14:31:45.528,93206.4,93206.5,93182.4,93182.5,-24.0,24.0
2025-12-04 14:31:46.027,93206.4,93206.5,93178.8,93179.3,-27.6,27.2
2025-12-04 14:31:46.502,93206.4,93206.5,93176.9,93178.6,-29.5,27.9
2025-12-04 14:31:46.975,93206.4,93206.5,93178.6,93178.7,-27.8,27.8
2025-12-04 14:31:47.450,93206.4,93206.5,93179.2,93179.3,-27.2,27.2
2025-12-04 14:31:47.915,93206.4,93206.5,93178.5,93179.3,-27.9,27.2
2025-12-04 14:31:48.382,93206.4,93206.5,93178.3,93179.3,-28.1,27.2
2025-12-04 14:31:48.880,93206.4,93206.5,93178.2,93179.3,-28.2,27.2
2025-12-04 14:31:49.349,93206.4,93206.5,93175.5,93175.6,-30.9,30.9
2025-12-04 14:31:49.834,93206.4,93206.5,93175.5,93175.6,-30.9,30.9
2025-12-04 14:31:50.286,93206.4,93206.5,93175.5,93175.6,-30.9,30.9
2025-12-04 14:31:50.754,93206.4,93206.5,93175.5,93175.6,-30.9,30.9
2025-12-04 14:31:51.222,93206.4,93206.5,93175.3,93179.0,-31.1,27.5
2025-12-04 14:31:51.685,93206.4,93206.5,93175.5,93178.8,-30.9,27.7
2025-12-04 14:31:52.154,93206.4,93206.5,93176.3,93178.5,-30.1,28.0
2025-12-04 14:31:52.614,93206.4,93206.5,93176.8,93178.6,-29.6,27.9
2025-12-04 14:31:53.084,93206.4,93206.5,93178.5,93178.6,-27.9,27.9
2025-12-04 14:31:53.566,93206.4,93206.5,93184.2,93186.6,-22.2,19.9
2025-12-04 14:31:54.088,93206.4,93206.5,93183.0,93185.2,-23.4,21.3
2025-12-04 14:31:54.527,93206.4,93206.5,93185.2,93185.3,-21.2,21.2
2025-12-04 14:31:55.029,93206.4,93206.5,93185.2,93185.4,-21.2,21.1
2025-12-04 14:31:55.498,93206.4,93206.5,93185.2,93186.4,-21.2,20.1
2025-12-04 14:31:55.997,93206.4,93206.5,93185.2,93186.7,-21.2,19.8
2025-12-04 14:31:56.459,93206.4,93206.5,93185.2,93186.1,-21.2,20.4
2025-12-04 14:31:56.922,93206.4,93206.5,93185.4,93186.4,-21.0,20.1
2025-12-04 14:31:57.409,93206.4,93206.5,93185.6,93186.8,-20.8,19.7
2025-12-04 14:31:57.874,93206.4,93206.5,93183.9,93186.6,-22.5,19.9
2025-12-04 14:31:58.349,93206.4,93206.5,93182.5,93186.2,-23.9,20.3
2025-12-04 14:31:58.842,93206.4,93206.5,93183.3,93186.2,-23.1,20.3
2025-12-04 14:31:59.307,93206.4,93206.5,93183.3,93186.3,-23.1,20.2
2025-12-04 14:31:59.745,93206.4,93206.5,93183.3,93186.2,-23.1,20.3
2025-12-04 14:32:00.241,93206.4,93206.5,93183.3,93186.2,-23.1,20.3
2025-12-04 14:32:00.718,93206.4,93206.5,93182.3,93185.9,-24.1,20.6
2025-12-04 14:32:01.219,93206.4,93206.5,93186.5,93186.6,-19.9,19.9
2025-12-04 14:32:01.703,93206.4,93206.5,93182.6,93186.4,-23.8,20.1
2025-12-04 14:32:02.152,93206.4,93206.5,93183.3,93186.2,-23.1,20.3
2025-12-04 14:32:02.620,93206.4,93206.5,93183.2,93186.6,-23.2,19.9
2025-12-04 14:32:03.085,93206.4,93206.5,93183.4,93187.0,-23.0,19.5
2025-12-04 14:32:03.571,93206.4,93206.5,93183.7,93186.9,-22.7,19.6
2025-12-04 14:32:04.066,93206.4,93206.5,93183.7,93186.8,-22.7,19.7
2025-12-04 14:32:04.538,93206.4,93206.5,93182.8,93186.7,-23.6,19.8
2025-12-04 14:32:05.046,93206.4,93206.5,93182.9,93185.9,-23.5,20.6
2025-12-04 14:32:05.569,93206.4,93206.5,93182.7,93185.2,-23.7,21.3
2025-12-04 14:32:06.047,93206.4,93206.5,93183.4,93186.7,-23.0,19.8
2025-12-04 14:32:06.530,93206.4,93206.5,93183.6,93187.1,-22.8,19.4
2025-12-04 14:32:07.002,93206.4,93206.5,93181.3,93181.7,-25.1,24.8
2025-12-04 14:32:07.480,93206.4,93206.5,93180.6,93181.7,-25.8,24.8
2025-12-04 14:32:07.984,93206.4,93206.5,93178.3,93181.4,-28.1,25.1
2025-12-04 14:32:08.454,93206.4,93206.5,93178.3,93181.7,-28.1,24.8
