exchange,timestamp,side,price,quantity
Backpack,2025-12-02T22:38:00.973403+00:00,sell,91644.6,0.00200
Lighter,2025-12-02T22:38:13.406506+00:00,LONG,91830.3942,0.00200
Backpack,2025-12-02T22:40:04.916522+00:00,buy,91615.7,0.00200
Lighter,2025-12-02T22:40:16.362053+00:00,SHORT,91457.6182,0.00200
Backpack,2025-12-02T22:40:38.856339+00:00,sell,91707.8,0.00200
Lighter,2025-12-02T22:40:50.320069+00:00,LONG,91868.0694,0.00200
Backpack,2025-12-02T22:41:08.740880+00:00,buy,91754.0,0.00200
Lighter,2025-12-02T22:41:20.025254+00:00,SHORT,91561.1108,0.00200
Backpack,2025-12-02T22:41:51.404510+00:00,buy,91806.0,0.00200
Lighter,2025-12-02T22:42:02.714295+00:00,SHORT,91648.0366,0.00200
Backpack,2025-12-02T22:42:07.500209+00:00,sell,91874.0,0.00200
Lighter,2025-12-02T22:42:18.969511+00:00,LONG,92069.4714,0.00200
Backpack,2025-12-02T22:42:50.141838+00:00,buy,91867.0,0.00200
Lighter,2025-12-02T22:43:01.384845+00:00,SHORT,91723.5852,0.00200
Backpack,2025-12-02T22:43:25.390078+00:00,buy,91845.4,0.00200
Lighter,2025-12-02T22:43:36.820299+00:00,SHORT,91657.0186,0.00200
Backpack,2025-12-02T22:44:25.810938+00:00,buy,91757.9,0.00200
Lighter,2025-12-02T22:44:37.212417+00:00,SHORT,91623.9848,0.00200
Backpack,2025-12-02T22:44:55.962766+00:00,sell,91723.4,0.00200
Lighter,2025-12-02T22:45:07.524708+00:00,LONG,91916.8668,0.00200
Backpack,2025-12-02T22:46:09.939393+00:00,buy,91722.8,0.00200
Lighter,2025-12-02T22:46:21.495467+00:00,SHORT,91575.4820,0.00200
Backpack,2025-12-02T22:46:26.972026+00:00,sell,91763.7,0.00200
Lighter,2025-12-02T22:46:38.274310+00:00,LONG,91959.9528,0.00200
Backpack,2025-12-02T22:47:14.545299+00:00,buy,91723.6,0.00200
Lighter,2025-12-02T22:47:25.859129+00:00,SHORT,91571.1906,0.00200
Backpack,2025-12-02T22:47:52.656500+00:00,sell,91772.4,0.00200
Lighter,2025-12-02T22:48:04.017018+00:00,LONG,91899.2316,0.00200
Backpack,2025-12-02T22:48:19.089378+00:00,buy,91778.8,0.00200
Lighter,2025-12-02T22:48:30.441011+00:00,SHORT,91606.5198,0.00200
Backpack,2025-12-02T22:48:46.186518+00:00,sell,91819.8,0.00200
Lighter,2025-12-02T22:48:57.507714+00:00,LONG,92007.5478,0.00200
Backpack,2025-12-02T22:49:31.762623+00:00,buy,91799.4,0.00200
Lighter,2025-12-02T22:49:43.239562+00:00,SHORT,91604.2244,0.00200
Backpack,2025-12-02T22:52:25.024676+00:00,sell,91866.9,0.00200
Lighter,2025-12-02T22:52:36.259227+00:00,LONG,92017.6680,0.00200
Backpack,2025-12-02T22:52:50.407877+00:00,sell,91950.0,0.00200
Lighter,2025-12-02T22:53:01.833421+00:00,LONG,92124.2808,0.00200
Backpack,2025-12-02T22:53:23.640763+00:00,buy,91930.0,0.00200
Lighter,2025-12-02T22:53:35.011753+00:00,SHORT,91733.6650,0.00200
Backpack,2025-12-02T22:54:00.751439+00:00,buy,91877.0,0.00200
Lighter,2025-12-02T22:54:12.048918+00:00,SHORT,91720.0922,0.00200
Backpack,2025-12-02T22:54:19.544433+00:00,sell,91878.5,0.00200
Lighter,2025-12-02T22:54:31.038389+00:00,LONG,92063.4594,0.00200
Backpack,2025-12-02T22:54:44.681817+00:00,sell,91925.0,0.00200
Lighter,2025-12-02T22:54:56.124836+00:00,LONG,92085.9042,0.00200
Backpack,2025-12-02T22:57:51.414622+00:00,sell,91941.8,0.00200
Lighter,2025-12-02T22:58:02.762592+00:00,LONG,92099.3310,0.00200
Backpack,2025-12-02T22:58:53.268071+00:00,sell,91937.5,0.00200
Lighter,2025-12-02T22:59:04.565427+00:00,LONG,92119.8720,0.00200
Backpack,2025-12-02T22:59:37.876495+00:00,buy,91934.1,0.00200
Lighter,2025-12-02T22:59:49.109315+00:00,SHORT,91746.4394,0.00200
Backpack,2025-12-02T23:00:09.581851+00:00,buy,91907.2,0.00200
Lighter,2025-12-02T23:00:21.065273+00:00,SHORT,91757.3176,0.00200
Backpack,2025-12-02T23:00:45.121347+00:00,sell,91941.8,0.00200
Lighter,2025-12-02T23:00:56.586073+00:00,LONG,92097.4272,0.00200
Backpack,2025-12-02T23:01:44.571349+00:00,buy,91889.8,0.00200
Lighter,2025-12-02T23:01:55.947209+00:00,SHORT,91693.8448,0.00200
Backpack,2025-12-02T23:02:17.635446+00:00,sell,91857.1,0.00200
Lighter,2025-12-02T23:02:29.046794+00:00,LONG,92039.8122,0.00200
Backpack,2025-12-02T23:02:48.595870+00:00,sell,91874.6,0.00200
Lighter,2025-12-02T23:02:59.792063+00:00,LONG,92052.3372,0.00200
Backpack,2025-12-02T23:03:16.878426+00:00,sell,91878.3,0.00200
Lighter,2025-12-02T23:03:28.383827+00:00,LONG,92059.9524,0.00200
Backpack,2025-12-02T23:04:58.839688+00:00,buy,91853.3,0.00200
Lighter,2025-12-02T23:05:10.441619+00:00,SHORT,91654.4238,0.00200
Backpack,2025-12-02T23:05:32.785856+00:00,buy,91802.4,0.00200
Lighter,2025-12-02T23:05:44.096358+00:00,SHORT,91617.8970,0.00200
Backpack,2025-12-02T23:06:07.777207+00:00,sell,91833.9,0.00200
Lighter,2025-12-02T23:06:19.189905+00:00,LONG,92004.6420,0.00200
Backpack,2025-12-02T23:07:01.639703+00:00,sell,91874.4,0.00200
Lighter,2025-12-02T23:07:13.124456+00:00,LONG,92057.6478,0.00200
Backpack,2025-12-02T23:07:34.269114+00:00,buy,91794.1,0.00200
Lighter,2025-12-02T23:07:45.505355+00:00,SHORT,91605.9210,0.00200
Backpack,2025-12-02T23:08:18.414306+00:00,buy,91807.9,0.00200
Lighter,2025-12-02T23:08:29.780559+00:00,SHORT,91626.4798,0.00200
Backpack,2025-12-02T23:09:12.191437+00:00,sell,91874.3,0.00200
Lighter,2025-12-02T23:09:23.516230+00:00,LONG,92002.9386,0.00200
Backpack,2025-12-02T23:11:32.470368+00:00,sell,91897.5,0.00200
Lighter,2025-12-02T23:11:43.744480+00:00,LONG,92071.3752,0.00200
Backpack,2025-12-02T23:18:22.903458+00:00,buy,91843.5,0.00200
Lighter,2025-12-02T23:18:34.241358+00:00,SHORT,91689.0544,0.00200
Backpack,2025-12-02T23:23:43.576246+00:00,buy,91713.5,0.00200
Lighter,2025-12-02T23:23:54.879672+00:00,SHORT,91511.9094,0.00200
Backpack,2025-12-02T23:24:08.010590+00:00,sell,91689.6,0.00200
Lighter,2025-12-02T23:24:19.269020+00:00,LONG,91868.0694,0.00200
Backpack,2025-12-02T23:26:05.228636+00:00,sell,91719.2,0.00200
Lighter,2025-12-02T23:26:16.393931+00:00,LONG,91891.9170,0.00200
Backpack,2025-12-02T23:26:35.760539+00:00,buy,91611.2,0.00200
Lighter,2025-12-02T23:26:46.964621+00:00,SHORT,91450.8318,0.00200
Backpack,2025-12-02T23:27:05.029022+00:00,sell,91636.0,0.00200
Lighter,2025-12-02T23:27:16.301230+00:00,LONG,91805.8452,0.00200
Backpack,2025-12-02T23:32:35.019222+00:00,buy,91563.1,0.00200
Lighter,2025-12-02T23:32:46.465088+00:00,SHORT,91382.4688,0.00200
Backpack,2025-12-02T23:33:02.365349+00:00,sell,91578.0,0.00200
Lighter,2025-12-02T23:33:13.760999+00:00,LONG,91747.8294,0.00200
Backpack,2025-12-02T23:33:36.149854+00:00,buy,91551.5,0.00200
Lighter,2025-12-02T23:33:47.333342+00:00,SHORT,91376.2812,0.00200
Backpack,2025-12-02T23:34:22.264111+00:00,buy,91471.7,0.00200
Lighter,2025-12-02T23:34:33.585853+00:00,SHORT,91264.5052,0.00200
Backpack,2025-12-02T23:35:09.969080+00:00,sell,91462.3,0.00200
Lighter,2025-12-02T23:35:21.180393+00:00,LONG,91633.2006,0.00200
Backpack,2025-12-02T23:35:37.269224+00:00,sell,91489.4,0.00200
Lighter,2025-12-02T23:35:48.569720+00:00,LONG,91646.0262,0.00200
Backpack,2025-12-02T23:37:45.278645+00:00,buy,91474.2,0.00200
Lighter,2025-12-02T23:37:56.443756+00:00,SHORT,91280.2736,0.00200
Backpack,2025-12-02T23:38:05.523638+00:00,sell,91474.3,0.00200
Lighter,2025-12-02T23:38:16.726618+00:00,LONG,91656.6474,0.00200
Backpack,2025-12-02T23:38:48.129290+00:00,buy,91373.0,0.00200
Lighter,2025-12-02T23:38:59.387016+00:00,SHORT,91248.8366,0.00200
Backpack,2025-12-02T23:39:06.011610+00:00,sell,91397.4,0.00200
Lighter,2025-12-02T23:39:17.096429+00:00,LONG,91571.7780,0.00200
Backpack,2025-12-02T23:58:10.925114+00:00,buy,91271.7,0.00200
Lighter,2025-12-02T23:58:22.159875+00:00,SHORT,91115.9030,0.00200
Backpack,2025-12-03T00:00:12.890887+00:00,sell,91266.4,0.00200
Lighter,2025-12-03T00:00:24.139413+00:00,LONG,91427.7906,0.00200
Backpack,2025-12-03T00:05:01.798722+00:00,buy,91200.7,0.00200
Lighter,2025-12-03T00:05:13.062414+00:00,SHORT,91043.6478,0.00200
Backpack,2025-12-03T00:05:18.718708+00:00,sell,91224.3,0.00200
Lighter,2025-12-03T00:05:29.998908+00:00,LONG,91404.2436,0.00200
Backpack,2025-12-03T00:11:18.928202+00:00,buy,91431.8,0.00200
Lighter,2025-12-03T00:11:30.582341+00:00,SHORT,91231.5712,0.00200
Backpack,2025-12-03T00:13:16.652816+00:00,sell,91385.3,0.00200
Lighter,2025-12-03T00:13:29.016770+00:00,LONG,91562.4594,0.00200
Backpack,2025-12-03T00:14:07.228761+00:00,buy,91298.1,0.00200
Lighter,2025-12-03T00:14:18.647408+00:00,SHORT,91128.5776,0.00200
Backpack,2025-12-03T00:15:20.575747+00:00,sell,91294.1,0.00200
Lighter,2025-12-03T00:15:31.732616+00:00,LONG,91482.4998,0.00200
Backpack,2025-12-03T00:17:43.069800+00:00,buy,91358.5,0.00200
Lighter,2025-12-03T00:17:54.302220+00:00,SHORT,91157.2202,0.00200
Backpack,2025-12-03T00:18:31.486148+00:00,sell,91329.1,0.00200
Lighter,2025-12-03T00:18:42.810338+00:00,LONG,91519.7742,0.00200
Backpack,2025-12-03T00:18:55.533342+00:00,buy,91333.6,0.00200
Lighter,2025-12-03T00:19:06.586741+00:00,SHORT,91194.0464,0.00200
Backpack,2025-12-03T00:19:13.800497+00:00,sell,91388.5,0.00200
Lighter,2025-12-03T00:19:25.145829+00:00,LONG,91586.9082,0.00200
Backpack,2025-12-03T00:20:13.266028+00:00,buy,91377.9,0.00200
Lighter,2025-12-03T00:20:24.555879+00:00,SHORT,91209.1162,0.00200
Backpack,2025-12-03T00:20:33.055896+00:00,buy,91362.7,0.00200
Lighter,2025-12-03T00:20:44.125342+00:00,SHORT,91176.2820,0.00200
Backpack,2025-12-03T00:20:54.457424+00:00,sell,91348.9,0.00200
Lighter,2025-12-03T00:21:05.764072+00:00,LONG,91498.8324,0.00200
Backpack,2025-12-03T00:21:57.836304+00:00,sell,91354.7,0.00200
Lighter,2025-12-03T00:22:09.125910+00:00,LONG,91486.1070,0.00200
Backpack,2025-12-03T00:23:31.104159+00:00,buy,91357.6,0.00200
Lighter,2025-12-03T00:23:42.422507+00:00,SHORT,91174.2860,0.00200
Backpack,2025-12-03T00:24:09.626583+00:00,sell,91341.3,0.00200
Lighter,2025-12-03T00:24:21.980761+00:00,LONG,91521.1770,0.00200
Backpack,2025-12-03T00:24:44.054962+00:00,buy,91309.2,0.00200
Lighter,2025-12-03T00:24:55.401794+00:00,SHORT,91130.7732,0.00200
Backpack,2025-12-03T00:25:49.107837+00:00,buy,91275.2,0.00200
Lighter,2025-12-03T00:26:00.378093+00:00,SHORT,91116.3022,0.00200
Backpack,2025-12-03T00:26:15.748158+00:00,buy,91178.0,0.00200
Lighter,2025-12-03T00:26:27.119394+00:00,SHORT,90988.1590,0.00200
Backpack,2025-12-03T00:27:04.355076+00:00,sell,91148.3,0.00200
Lighter,2025-12-03T00:27:15.609114+00:00,LONG,91274.0838,0.00200
Backpack,2025-12-03T00:27:57.785252+00:00,sell,91168.8,0.00200
Lighter,2025-12-03T00:28:09.188118+00:00,LONG,91313.3622,0.00200
Backpack,2025-12-03T00:28:20.043501+00:00,sell,91169.1,0.00200
Lighter,2025-12-03T00:28:31.254737+00:00,LONG,91331.7990,0.00200
Backpack,2025-12-03T00:30:14.162427+00:00,buy,91119.8,0.00200
Lighter,2025-12-03T00:30:25.370217+00:00,SHORT,90972.6900,0.00200
Backpack,2025-12-03T00:30:48.072933+00:00,buy,91068.8,0.00200
Lighter,2025-12-03T00:30:59.288212+00:00,SHORT,90906.8220,0.00200
Backpack,2025-12-03T00:31:27.818799+00:00,sell,91119.2,0.00200
Lighter,2025-12-03T00:31:39.143513+00:00,LONG,91295.4264,0.00200
Backpack,2025-12-03T00:31:52.830125+00:00,buy,91031.9,0.00200
Lighter,2025-12-03T00:32:04.230783+00:00,SHORT,90899.2372,0.00200
Backpack,2025-12-03T00:33:08.368295+00:00,buy,91021.2,0.00200
Lighter,2025-12-03T00:33:19.563277+00:00,SHORT,90827.7804,0.00200
Backpack,2025-12-03T00:33:48.877533+00:00,buy,90979.2,0.00200
Lighter,2025-12-03T00:34:00.128939+00:00,SHORT,90807.0220,0.00200
Backpack,2025-12-03T00:34:31.465790+00:00,sell,91076.0,0.00200
Lighter,2025-12-03T00:34:43.082795+00:00,LONG,91231.3986,0.00200
Backpack,2025-12-03T00:34:57.744418+00:00,buy,91035.3,0.00200
Lighter,2025-12-03T00:35:08.968777+00:00,SHORT,90908.5186,0.00200
Backpack,2025-12-03T00:35:55.069623+00:00,buy,90981.4,0.00200
Lighter,2025-12-03T00:36:06.294652+00:00,SHORT,90806.1238,0.00200
Backpack,2025-12-03T00:37:39.030317+00:00,sell,91034.9,0.00200
Lighter,2025-12-03T00:37:50.364855+00:00,LONG,91184.1042,0.00200
Backpack,2025-12-03T00:37:58.247504+00:00,sell,91083.7,0.00200
Lighter,2025-12-03T00:38:09.383191+00:00,LONG,91266.6690,0.00200
Backpack,2025-12-03T00:38:20.465015+00:00,sell,91113.7,0.00200
Lighter,2025-12-03T00:38:31.698374+00:00,LONG,91293.7230,0.00200
Backpack,2025-12-03T00:38:39.421099+00:00,sell,91154.7,0.00200
Lighter,2025-12-03T00:38:50.688714+00:00,LONG,91332.3000,0.00200
Backpack,2025-12-03T00:39:46.495284+00:00,sell,91124.5,0.00200
Lighter,2025-12-03T00:39:57.853507+00:00,LONG,91295.5266,0.00200
Backpack,2025-12-03T00:45:12.680423+00:00,buy,91418.1,0.00200
Lighter,2025-12-03T00:45:23.896147+00:00,SHORT,91232.2698,0.00200
Backpack,2025-12-03T00:45:32.277640+00:00,buy,91419.5,0.00200
Lighter,2025-12-03T00:45:43.670483+00:00,SHORT,91259.4154,0.00200
Backpack,2025-12-03T00:46:04.119016+00:00,sell,91404.3,0.00200
Lighter,2025-12-03T00:46:15.488089+00:00,LONG,91596.4272,0.00200
Backpack,2025-12-03T00:46:33.185824+00:00,buy,91492.5,0.00200
Lighter,2025-12-03T00:46:45.361221+00:00,SHORT,91316.5010,0.00200
Backpack,2025-12-03T00:47:02.819793+00:00,sell,91497.3,0.00200
Lighter,2025-12-03T00:47:13.951546+00:00,LONG,91672.0782,0.00200
Backpack,2025-12-03T00:47:19.963840+00:00,sell,91500.9,0.00200
Lighter,2025-12-03T00:47:31.095616+00:00,LONG,91682.0982,0.00200
Backpack,2025-12-03T00:53:31.008405+00:00,buy,91605.5,0.00200
Lighter,2025-12-03T00:53:42.370890+00:00,SHORT,91404.6244,0.00200
Backpack,2025-12-03T00:54:14.695051+00:00,buy,91578.0,0.00200
Lighter,2025-12-03T00:54:25.841025+00:00,SHORT,91370.8920,0.00200
Backpack,2025-12-03T00:54:55.613089+00:00,buy,91537.2,0.00200
Lighter,2025-12-03T00:55:06.812810+00:00,SHORT,91339.2554,0.00200
Backpack,2025-12-03T00:57:24.874817+00:00,sell,91418.7,0.00200
Lighter,2025-12-03T00:57:36.186385+00:00,LONG,91556.8482,0.00200
Backpack,2025-12-03T00:57:43.740141+00:00,sell,91468.5,0.00200
Lighter,2025-12-03T00:57:55.169585+00:00,LONG,91644.0222,0.00200
Backpack,2025-12-03T00:58:14.909908+00:00,sell,91500.0,0.00200
Lighter,2025-12-03T00:58:26.143387+00:00,LONG,91678.1904,0.00200
Backpack,2025-12-03T01:01:05.075510+00:00,buy,91601.6,0.00200
Lighter,2025-12-03T01:01:16.284533+00:00,SHORT,91444.9436,0.00200
Backpack,2025-12-03T01:01:19.843697+00:00,sell,91557.6,0.00200
Lighter,2025-12-03T01:01:30.628104+00:00,LONG,91731.8976,0.00200
Backpack,2025-12-03T01:03:04.406490+00:00,buy,91538.2,0.00200
Lighter,2025-12-03T01:03:15.853246+00:00,SHORT,91379.0756,0.00200
Backpack,2025-12-03T01:04:49.231475+00:00,buy,91439.9,0.00200
Lighter,2025-12-03T01:05:00.447304+00:00,SHORT,91246.5412,0.00200
Backpack,2025-12-03T01:05:05.210953+00:00,sell,91463.9,0.00200
Lighter,2025-12-03T01:05:16.452562+00:00,LONG,91646.4270,0.00200
Backpack,2025-12-03T01:06:36.894631+00:00,sell,91498.4,0.00200
Lighter,2025-12-03T01:06:53.175678+00:00,LONG,91672.0782,0.00200
Backpack,2025-12-03T01:07:07.486933+00:00,buy,91528.9,0.00200
Lighter,2025-12-03T01:07:18.813859+00:00,SHORT,91354.3252,0.00200
Backpack,2025-12-03T01:08:12.016704+00:00,sell,91543.6,0.00200
Lighter,2025-12-03T01:08:23.370522+00:00,LONG,91709.5530,0.00200
Backpack,2025-12-03T01:09:31.605630+00:00,buy,91573.0,0.00200
Lighter,2025-12-03T01:09:43.733553+00:00,SHORT,91362.4090,0.00200
Backpack,2025-12-03T01:10:06.775242+00:00,sell,91569.4,0.00200
Lighter,2025-12-03T01:10:17.898571+00:00,LONG,91719.2724,0.00200
Backpack,2025-12-03T01:21:56.874455+00:00,buy,91831.1,0.00200
Lighter,2025-12-03T01:22:08.201268+00:00,SHORT,91671.0904,0.00200
Backpack,2025-12-03T01:22:21.529401+00:00,sell,91806.1,0.00200
Lighter,2025-12-03T01:22:32.809138+00:00,LONG,91998.1290,0.00200
Backpack,2025-12-03T01:27:56.273917+00:00,buy,91777.0,0.00200
Lighter,2025-12-03T01:28:07.416546+00:00,SHORT,91672.1882,0.00200
Backpack,2025-12-03T01:28:10.417914+00:00,sell,91761.7,0.00200
Lighter,2025-12-03T01:28:21.355797+00:00,LONG,91943.7204,0.00200
Backpack,2025-12-03T01:29:46.216435+00:00,buy,91851.4,0.00200
Lighter,2025-12-03T01:29:57.345634+00:00,SHORT,91665.2022,0.00200
Backpack,2025-12-03T01:30:18.847324+00:00,sell,91891.4,0.00200
Lighter,2025-12-03T01:30:30.254598+00:00,LONG,92071.0746,0.00200
Backpack,2025-12-03T01:30:53.293673+00:00,buy,91864.8,0.00200
Lighter,2025-12-03T01:31:04.646833+00:00,SHORT,91682.9666,0.00200
Backpack,2025-12-03T01:31:12.437174+00:00,buy,91832.8,0.00200
Lighter,2025-12-03T01:31:23.649067+00:00,SHORT,91630.3720,0.00200
Backpack,2025-12-03T01:31:43.663777+00:00,buy,91825.1,0.00200
Lighter,2025-12-03T01:31:54.960965+00:00,SHORT,91649.4338,0.00200
Backpack,2025-12-03T01:32:00.142310+00:00,sell,91874.7,0.00200
Lighter,2025-12-03T01:32:11.443286+00:00,LONG,92063.2590,0.00200
Backpack,2025-12-03T01:32:21.340340+00:00,buy,91853.9,0.00200
Lighter,2025-12-03T01:32:32.646236+00:00,SHORT,91670.1922,0.00200
Backpack,2025-12-03T01:32:37.741154+00:00,sell,91865.4,0.00200
Lighter,2025-12-03T01:32:48.847962+00:00,LONG,92027.9886,0.00200
Backpack,2025-12-03T01:33:09.639947+00:00,sell,91885.9,0.00200
Lighter,2025-12-03T01:33:21.059770+00:00,LONG,92078.0886,0.00200
Backpack,2025-12-03T01:33:26.662578+00:00,sell,91908.2,0.00200
Lighter,2025-12-03T01:33:37.960648+00:00,LONG,92091.9162,0.00200
Backpack,2025-12-03T01:34:50.439830+00:00,buy,91911.2,0.00200
Lighter,2025-12-03T01:35:01.745561+00:00,SHORT,91772.4872,0.00200
Backpack,2025-12-03T01:35:34.213152+00:00,buy,91904.3,0.00200
Lighter,2025-12-03T01:35:45.491161+00:00,SHORT,91705.8208,0.00200
Backpack,2025-12-03T01:35:55.423041+00:00,sell,91873.2,0.00200
Lighter,2025-12-03T01:36:06.689208+00:00,LONG,92050.5336,0.00200
Backpack,2025-12-03T01:36:59.090159+00:00,buy,91854.5,0.00200
Lighter,2025-12-03T01:37:10.362646+00:00,SHORT,91651.6294,0.00200
Backpack,2025-12-03T01:38:40.940321+00:00,sell,91859.8,0.00200
Lighter,2025-12-03T01:38:52.144801+00:00,LONG,92010.7542,0.00200
Backpack,2025-12-03T01:39:02.532349+00:00,buy,91851.7,0.00200
Lighter,2025-12-03T01:39:13.877176+00:00,SHORT,91653.4258,0.00200
Backpack,2025-12-03T01:39:30.774134+00:00,sell,91834.2,0.00200
Lighter,2025-12-03T01:39:41.930576+00:00,LONG,92019.6720,0.00200
Backpack,2025-12-03T01:41:32.703244+00:00,sell,91888.0,0.00200
Lighter,2025-12-03T01:41:44.038541+00:00,LONG,92039.6118,0.00200
Backpack,2025-12-03T01:49:49.021663+00:00,buy,92193.3,0.00200
Lighter,2025-12-03T01:50:00.320844+00:00,SHORT,91987.4564,0.00200
Backpack,2025-12-03T01:50:17.242046+00:00,sell,92219.0,0.00200
Lighter,2025-12-03T01:50:28.319470+00:00,LONG,92402.3358,0.00200
Backpack,2025-12-03T01:51:24.890865+00:00,buy,92254.4,0.00200
Lighter,2025-12-03T01:51:36.067884+00:00,SHORT,92150.6294,0.00200
Backpack,2025-12-03T01:51:42.585053+00:00,sell,92192.7,0.00200
Lighter,2025-12-03T01:51:54.019486+00:00,LONG,92367.8670,0.00200
Backpack,2025-12-04T06:15:27.881934+00:00,sell,93005.1,0.00200
Lighter,2025-12-04T06:15:39.160575+00:00,LONG,93160.4490,0.00200
Backpack,2025-12-04T06:15:55.242063+00:00,sell,93046.2,0.00200
Lighter,2025-12-04T06:16:06.549489+00:00,LONG,93219.1662,0.00200
Backpack,2025-12-04T06:17:26.633786+00:00,buy,93013.7,0.00200
Lighter,2025-12-04T06:17:37.954526+00:00,SHORT,92817.7924,0.00200
Backpack,2025-12-04T06:17:47.709572+00:00,sell,93003.7,0.00200
Lighter,2025-12-04T06:17:58.894742+00:00,LONG,93174.5772,0.00200
Backpack,2025-12-04T06:18:07.878745+00:00,sell,93045.6,0.00200
Lighter,2025-12-04T06:18:19.026692+00:00,LONG,93215.3586,0.00200
Backpack,2025-12-04T06:19:01.591838+00:00,sell,93046.0,0.00200
Lighter,2025-12-04T06:19:12.903218+00:00,LONG,93195.8196,0.00200
Backpack,2025-12-04T06:20:13.521058+00:00,sell,93048.5,0.00200
Lighter,2025-12-04T06:20:24.792749+00:00,LONG,93215.8596,0.00200
Backpack,2025-12-04T06:21:09.006929+00:00,sell,93035.7,0.00200
Lighter,2025-12-04T06:21:20.363848+00:00,LONG,93206.0400,0.00200
Backpack,2025-12-04T06:21:25.957093+00:00,sell,93041.4,0.00200
Lighter,2025-12-04T06:21:37.226828+00:00,LONG,93203.5350,0.00200
Backpack,2025-12-04T06:21:51.840553+00:00,sell,93090.3,0.00150
Lighter,2025-12-04T06:22:02.937837+00:00,LONG,93253.1340,0.00150
Backpack,2025-12-04T06:22:07.827262+00:00,sell,93018.1,0.00200
Lighter,2025-12-04T06:22:19.031354+00:00,LONG,93181.9920,0.00200
Backpack,2025-12-04T06:23:02.123248+00:00,sell,93011.5,0.00200
Lighter,2025-12-04T06:23:13.299986+00:00,LONG,93186.1002,0.00200
Backpack,2025-12-04T06:25:57.106525+00:00,sell,93106.9,0.00200
Lighter,2025-12-04T06:26:08.253498+00:00,LONG,93233.9958,0.00200
Backpack,2025-12-04T06:58:23.500083+00:00,buy,93125.1,0.00200
Lighter,2025-12-04T06:58:34.695562+00:00,SHORT,92896.6344,0.00200
Backpack,2025-12-04T06:58:54.300158+00:00,sell,93105.8,0.00200
Lighter,2025-12-04T06:59:05.417098+00:00,LONG,93274.8774,0.00200
Backpack,2025-12-04T07:01:18.153522+00:00,buy,93094.2,0.00200
Lighter,2025-12-04T07:01:29.294392+00:00,SHORT,92884.5586,0.00200
Backpack,2025-12-04T07:02:16.568221+00:00,buy,93067.3,0.00200
Lighter,2025-12-04T07:02:27.709272+00:00,SHORT,92860.3072,0.00200
Backpack,2025-12-04T07:02:59.189385+00:00,buy,93071.1,0.00200
Lighter,2025-12-04T07:03:11.412388+00:00,SHORT,92854.1196,0.00200
Backpack,2025-12-04T07:04:53.447792+00:00,sell,93077.9,0.00200
Lighter,2025-12-04T07:05:04.540500+00:00,LONG,93246.6210,0.00200
Backpack,2025-12-04T07:05:30.974284+00:00,sell,93110.3,0.00200
Lighter,2025-12-04T07:05:42.304636+00:00,LONG,93280.8894,0.00200
Backpack,2025-12-04T07:06:00.250995+00:00,buy,93115.9,0.00200
Lighter,2025-12-04T07:06:11.502131+00:00,SHORT,92891.7442,0.00200
Backpack,2025-12-04T07:07:18.861067+00:00,sell,93090.3,0.00200
Lighter,2025-12-04T07:07:30.246789+00:00,LONG,93213.3546,0.00200
Backpack,2025-12-04T07:07:58.549120+00:00,buy,93149.5,0.00200
Lighter,2025-12-04T07:08:10.069406+00:00,SHORT,92931.8638,0.00200
Backpack,2025-12-04T07:09:20.102937+00:00,buy,93060.0,0.00200
Lighter,2025-12-04T07:09:31.378348+00:00,SHORT,92841.5448,0.00200
Backpack,2025-12-04T07:09:58.299023+00:00,buy,93005.0,0.00200
Lighter,2025-12-04T07:10:09.366244+00:00,SHORT,92782.0640,0.00200
Backpack,2025-12-04T07:10:15.154282+00:00,sell,93019.3,0.00200
Lighter,2025-12-04T07:10:26.502146+00:00,LONG,93192.4128,0.00200
Backpack,2025-12-04T07:10:30.093973+00:00,sell,93030.2,0.00200
Lighter,2025-12-04T07:10:41.040002+00:00,LONG,93201.4308,0.00200
Backpack,2025-12-04T07:18:17.867118+00:00,sell,93053.7,0.00200
Lighter,2025-12-04T07:18:28.997609+00:00,LONG,93222.6732,0.00200
Backpack,2025-12-04T07:18:53.170189+00:00,sell,93090.4,0.00200
Lighter,2025-12-04T07:19:05.288771+00:00,LONG,93242.8134,0.00200
Backpack,2025-12-04T07:19:17.642628+00:00,sell,93119.5,0.00200
Lighter,2025-12-04T07:19:28.925009+00:00,LONG,93277.5828,0.00200
Backpack,2025-12-04T07:19:33.513717+00:00,buy,93117.6,0.00200
Lighter,2025-12-04T07:19:44.662710+00:00,SHORT,92898.5306,0.00200
Backpack,2025-12-04T07:22:18.322182+00:00,buy,93107.1,0.00200
Lighter,2025-12-04T07:22:29.616935+00:00,SHORT,92896.8340,0.00200
Backpack,2025-12-04T07:24:09.253515+00:00,sell,93028.2,0.00200
Lighter,2025-12-04T07:24:20.655228+00:00,LONG,93176.8818,0.00200
Backpack,2025-12-04T07:25:57.768370+00:00,sell,93077.3,0.00200
Lighter,2025-12-04T07:26:09.069226+00:00,LONG,93246.0198,0.00200
Backpack,2025-12-04T07:26:20.269095+00:00,sell,93114.3,0.00200
Lighter,2025-12-04T07:26:31.475973+00:00,LONG,93284.4966,0.00200
Backpack,2025-12-04T07:27:17.805480+00:00,buy,93118.4,0.00200
Lighter,2025-12-04T07:27:29.388966+00:00,SHORT,92895.8360,0.00200
